"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"382","U1535","A","2","H","2","","60.0","4.800","4.709","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","62.5","4.825","4.733","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","65.0","4.850","4.757","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","67.5","4.875","4.781","12.00","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","70.0","4.900","4.805","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","72.5","4.925","4.829","12.00","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","75.0","4.950","4.853","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","77.5","4.975","4.876","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","80.0","5.000","4.900","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","82.5","5.025","4.924","12.00","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","85.0","5.050","4.948","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","87.5","5.075","4.972","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","90.0","5.100","4.996","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","92.5","5.125","5.020","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","95.0","5.150","5.044","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","97.5","5.175","5.068","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","100.0","5.200","5.092","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","100.0","5.200","5.092","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","102.5","5.225","5.116","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","105.0","5.250","5.139","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","107.5","5.275","5.163","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","110.0","5.300","5.187","13.00","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","112.5","5.325","5.211","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","115.0","5.350","5.235","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","117.5","5.375","5.259","12.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","120.0","5.400","5.283","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","122.5","5.425","5.307","12.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","125.0","5.450","5.331","13.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","127.5","5.475","5.355","13.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","130.0","5.500","5.379","13.00","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","132.5","5.525","5.403","13.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","135.0","5.550","5.427","13.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","137.5","5.575","5.450","13.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","140.0","5.600","5.474","13.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","142.5","5.625","5.498","13.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","145.0","5.650","5.522","13.67","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","2","","147.5","5.675","5.546","13.33","2019-04-02 21:35:41","MS2C-695","WRMSL","SECT9839541","113529571","","",""
"382","U1535","A","2","H","3","","2.4","5.724","5.593","13.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","4.9","5.749","5.617","15.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","7.4","5.774","5.641","15.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","9.9","5.799","5.665","15.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","12.4","5.824","5.689","15.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","14.9","5.849","5.713","15.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","17.4","5.874","5.736","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","19.9","5.899","5.760","16.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","22.4","5.924","5.784","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","24.9","5.949","5.808","16.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","27.4","5.974","5.832","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","29.9","5.999","5.856","16.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","32.4","6.024","5.880","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","34.9","6.049","5.904","17.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","37.4","6.074","5.928","18.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","39.9","6.099","5.952","19.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","42.4","6.124","5.976","19.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","44.9","6.149","6.000","19.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","47.4","6.174","6.023","19.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","49.9","6.199","6.047","19.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","52.4","6.224","6.071","19.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","54.9","6.249","6.095","20.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","57.4","6.274","6.119","20.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","59.9","6.299","6.143","20.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","62.4","6.324","6.167","19.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","64.9","6.349","6.191","19.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","67.4","6.374","6.215","18.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","69.9","6.399","6.239","17.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","72.4","6.424","6.263","16.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","74.9","6.449","6.287","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","77.4","6.474","6.310","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","79.9","6.499","6.334","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","82.4","6.524","6.358","16.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","84.9","6.549","6.382","16.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","87.4","6.574","6.406","16.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","89.9","6.599","6.430","13.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","92.4","6.624","6.454","11.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","94.9","6.649","6.478","11.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","97.4","6.674","6.502","11.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","99.9","6.699","6.526","11.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","99.9","6.699","6.526","11.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","102.4","6.724","6.550","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","104.9","6.749","6.574","10.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","107.4","6.774","6.597","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","109.9","6.799","6.621","10.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","112.4","6.824","6.645","10.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","114.9","6.849","6.669","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","117.4","6.874","6.693","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","119.9","6.899","6.717","10.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","122.4","6.924","6.741","10.00","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","124.9","6.949","6.765","9.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","127.4","6.974","6.789","9.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","129.9","6.999","6.813","9.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","132.4","7.024","6.837","9.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","134.9","7.049","6.861","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","137.4","7.074","6.884","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","139.9","7.099","6.908","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","142.4","7.124","6.932","10.67","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","144.9","7.149","6.956","11.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","3","","147.4","7.174","6.980","10.33","2019-04-02 21:44:41","MS2C-695","WRMSL","SECT9839571","113529781","","",""
"382","U1535","A","2","H","4","","2.3","7.223","7.027","11.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","4.8","7.248","7.051","12.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","7.3","7.273","7.075","11.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","9.8","7.298","7.099","11.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","12.3","7.323","7.123","11.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","14.8","7.348","7.147","11.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","17.3","7.373","7.171","11.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","19.8","7.398","7.194","11.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","22.3","7.423","7.218","11.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","24.8","7.448","7.242","11.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","27.3","7.473","7.266","11.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","29.8","7.498","7.290","11.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","32.3","7.523","7.314","11.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","34.8","7.548","7.338","12.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","37.3","7.573","7.362","12.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","39.8","7.598","7.386","12.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","42.3","7.623","7.410","13.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","44.8","7.648","7.434","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","47.3","7.673","7.458","15.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","49.8","7.698","7.482","16.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","52.3","7.723","7.505","16.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","54.8","7.748","7.529","16.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","57.3","7.773","7.553","16.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","59.8","7.798","7.577","16.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","62.3","7.823","7.601","15.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","64.8","7.848","7.625","15.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","67.3","7.873","7.649","15.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","69.8","7.898","7.673","15.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","72.3","7.923","7.697","15.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","74.8","7.948","7.721","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","77.3","7.973","7.745","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","79.8","7.998","7.769","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","82.3","8.023","7.793","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","84.8","8.048","7.816","15.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","87.3","8.073","7.840","15.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","89.8","8.098","7.864","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","92.3","8.123","7.888","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","94.8","8.148","7.912","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","97.3","8.173","7.936","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","99.8","8.198","7.960","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","102.3","8.223","7.984","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","104.8","8.248","8.008","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","107.3","8.273","8.032","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","109.8","8.298","8.056","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","112.3","8.323","8.080","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","114.8","8.348","8.104","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","117.3","8.373","8.128","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","119.8","8.398","8.151","15.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","122.3","8.423","8.175","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","124.8","8.448","8.199","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","127.3","8.473","8.223","15.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","129.8","8.498","8.247","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","132.3","8.523","8.271","15.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","134.8","8.548","8.295","15.00","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","137.3","8.573","8.319","14.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","139.8","8.598","8.343","14.33","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","4","","142.3","8.623","8.367","13.67","2019-04-02 21:50:38","MS2C-695","WRMSL","SECT9839601","113529931","","",""
"382","U1535","A","2","H","5","","3.8","8.748","8.486","14.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","6.3","8.773","8.510","14.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","8.8","8.798","8.534","14.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","11.3","8.823","8.558","15.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","13.8","8.848","8.582","14.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","16.3","8.873","8.606","14.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","18.8","8.898","8.630","15.00","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","21.3","8.923","8.654","15.00","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","23.8","8.948","8.678","15.00","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","26.3","8.973","8.702","15.00","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","28.8","8.998","8.726","15.00","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","31.3","9.023","8.749","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","33.8","9.048","8.773","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","36.3","9.073","8.797","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","38.8","9.098","8.821","15.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","41.3","9.123","8.845","15.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","43.8","9.148","8.869","15.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","46.3","9.173","8.893","15.00","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","48.8","9.198","8.917","15.00","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","51.3","9.223","8.941","15.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","53.8","9.248","8.965","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","56.3","9.273","8.989","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","58.8","9.298","9.013","16.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","61.3","9.323","9.036","16.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","63.8","9.348","9.060","16.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","66.3","9.373","9.084","17.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","68.8","9.398","9.108","17.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","71.3","9.423","9.132","16.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","73.8","9.448","9.156","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","76.3","9.473","9.180","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","78.8","9.498","9.204","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","81.3","9.523","9.228","15.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","83.8","9.548","9.252","15.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","86.3","9.573","9.276","16.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","88.8","9.598","9.300","16.67","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
"382","U1535","A","2","H","5","","91.3","9.623","9.323","16.33","2019-04-02 22:09:02","MS2C-695","WRMSL","SECT9839631","113530951","","",""
