Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Reflectance L*,Reflectance a*,Reflectance b*,Tristimulus X,Tristimulus Y,Tristimulus Z,Normalized spectral data link,Unnormalized spectral data link,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,3,H,6,A,90,22.41,22.103,39.37,0.49,-1.84,10.38,10.87,12.37,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,92.5,22.435,22.127,40.13,0.33,-1.64,10.79,11.33,12.79,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,95,22.46,22.151,39.56,0.21,-2.06,10.45,10.99,12.58,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,97.5,22.485,22.175,40.27,0.21,-2.05,10.85,11.41,13.05,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,100,22.51,22.199,37.69,1.05,-2,9.53,9.91,11.35,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,102.5,22.535,22.223,38.18,0.78,-1.72,9.76,10.19,11.56,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,105,22.56,22.248,39.39,0.28,-1.79,10.36,10.89,12.36,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,107.5,22.585,22.272,38.76,0.73,-1.75,10.07,10.52,11.94,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,110,22.61,22.296,39.95,0.59,-2.03,10.72,11.22,12.83,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,112.5,22.635,22.32,39.57,0.67,-2.11,10.51,11,12.6,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,115,22.66,22.344,39.5,0.83,-1.93,10.49,10.95,12.49,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,117.5,22.685,22.368,39.74,0.81,-1.98,10.63,11.1,12.66,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,120,22.71,22.392,39.28,0.73,-1.85,10.36,10.82,12.31,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,122.5,22.735,22.416,39.64,0.8,-1.74,10.57,11.04,12.51,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,125,22.76,22.44,40.34,0.48,-2.05,10.93,11.46,13.1,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,127.5,22.785,22.464,40.67,0.76,-1.91,11.16,11.66,13.27,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,130,22.81,22.488,40.8,0.44,-2.07,11.19,11.74,13.43,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,132.5,22.835,22.512,41.48,0.65,-2.01,11.63,12.16,13.87,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,135,22.86,22.537,42.04,0.61,-2.33,11.97,12.53,14.42,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,137.5,22.885,22.561,41.32,0.79,-2.22,11.55,12.06,13.85,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,140,22.91,22.585,42.04,0.85,-2.31,12,12.53,14.4,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,142.5,22.935,22.609,41.06,0.42,-2.29,11.35,11.9,13.7,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,145,22.96,22.633,41.43,0.52,-2.51,11.58,12.14,14.05,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,6,A,147.5,22.985,22.657,41.19,0.76,-2.45,11.47,11.98,13.85,,,4/10/2019 5:14,QEPRO-QEP02181,SHMSL,SHLF9854911,113651581,,,
382,U1536,A,3,H,7,A,2.5,23.035,22.705,32.82,0.57,-1.72,7.13,7.46,8.51,49081111,49081141,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,5,23.06,22.729,38.69,0.56,-1.74,10.01,10.48,11.89,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,7.5,23.085,22.753,38.66,0.31,-1.46,9.96,10.46,11.76,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,10,23.11,22.777,38.81,0.38,-1.94,10.05,10.55,12.04,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,12.5,23.135,22.801,40.44,0.52,-2.25,10.99,11.52,13.25,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,15,23.16,22.825,41.16,0.55,-1.44,11.42,11.96,13.42,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,17.5,23.185,22.85,41.85,0.42,-2.01,11.82,12.4,14.14,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,20,23.21,22.874,41.75,0.36,-2.91,11.75,12.34,14.44,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,22.5,23.235,22.898,40.88,0.54,-2.68,11.26,11.79,13.73,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,25,23.26,22.922,39.86,0.55,-2.05,10.66,11.17,12.78,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,27.5,23.285,22.946,39.58,0.16,-1.9,10.45,11,12.53,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,30,23.31,22.97,40.62,0.33,-2.44,11.07,11.63,13.45,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,32.5,23.335,22.994,39.86,0.55,-2.12,10.66,11.17,12.8,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,35,23.36,23.018,39.55,0.61,-1.7,10.49,10.98,12.43,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,37.5,23.385,23.042,40.42,0.5,-1.97,10.98,11.51,13.12,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,40,23.41,23.066,39.94,0.54,-1.93,10.71,11.21,12.78,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,42.5,23.435,23.09,41.23,0.38,-2.25,11.44,12.01,13.8,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,45,23.46,23.114,40.09,0.65,0,10.81,11.31,12.14,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,47.5,23.485,23.139,39.89,0.55,0.33,10.68,11.19,11.89,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,50,23.51,23.163,40.79,0.61,-0.02,11.21,11.73,12.61,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,52.5,23.535,23.187,40.89,0.65,0.04,11.28,11.8,12.65,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,55,23.56,23.211,41.09,0.72,0.43,11.4,11.92,12.63,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,57.5,23.585,23.235,41.35,0.69,0.27,11.56,12.09,12.87,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,60,23.61,23.259,40.81,0.62,0.58,11.22,11.74,12.39,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,62.5,23.635,23.283,41.55,0.61,0.24,11.67,12.21,13.02,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,3,H,7,A,65,23.66,23.307,40.27,0.49,0.33,10.89,11.42,12.13,,,4/10/2019 5:20,QEPRO-QEP02181,SHMSL,SHLF9854941,113651631,,,
382,U1536,A,4,H,1,A,2.5,23.525,23.524,33,0.76,-0.24,7.23,7.54,8.16,49084241,49084261,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,5,23.55,23.547,40.8,-0.26,-0.49,11.1,11.74,12.79,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,7.5,23.575,23.571,39.72,0.79,-0.27,10.61,11.08,12,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,10,23.6,23.594,39.37,0.95,0.27,10.44,10.88,11.58,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,12.5,23.625,23.618,40.22,0.75,-0.33,10.9,11.39,12.35,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,15,23.65,23.641,41.69,0.4,-0.91,11.72,12.3,13.57,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,17.5,23.675,23.665,40.9,0.43,-0.52,11.25,11.8,12.87,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,20,23.7,23.689,39.4,0.83,-0.54,10.44,10.89,11.9,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,22.5,23.725,23.712,41.43,0.61,-0.21,11.59,12.13,13.11,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,25,23.75,23.736,40.68,0.36,-1.07,11.11,11.67,12.95,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,27.5,23.775,23.759,40.96,0.64,-0.38,11.32,11.84,12.86,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,30,23.8,23.783,41.09,0.56,0,11.38,11.92,12.8,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,32.5,23.825,23.806,41.14,0.62,-0.04,11.42,11.95,12.85,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,35,23.85,23.83,41.92,0.62,-1.73,11.89,12.45,14.07,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,37.5,23.875,23.854,41.37,0.47,-0.65,11.54,12.1,13.25,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,40,23.9,23.877,39.58,0.33,0.2,10.47,11,11.74,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,42.5,23.925,23.901,40.47,0.67,-0.54,11.03,11.54,12.6,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,45,23.95,23.924,40.25,0.66,0.11,10.9,11.4,12.2,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,47.5,23.975,23.948,39.4,0.43,0.55,10.38,10.89,11.49,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,50,24,23.971,39.49,0.51,-0.24,10.45,10.95,11.84,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,52.5,24.025,23.995,39.46,-0.43,-0.4,10.31,10.93,11.88,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,55,24.05,24.018,40.45,0.52,-0.42,11,11.53,12.54,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,57.5,24.075,24.042,39.9,0.53,-0.2,10.68,11.19,12.09,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,60,24.1,24.066,40.02,-0.01,-0.69,10.68,11.27,12.36,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,62.5,24.125,24.089,39.33,0.46,0.37,10.35,10.85,11.52,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,65,24.15,24.113,41.48,0.59,-0.73,11.62,12.17,13.36,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,67.5,24.175,24.136,41.5,0.58,-0.89,11.63,12.18,13.44,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,70,24.2,24.16,40.32,0.47,-1.62,10.92,11.45,12.91,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,72.5,24.225,24.183,39.58,0.48,0.47,10.49,11,11.64,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,75,24.25,24.207,41.34,0.58,0.06,11.54,12.08,12.95,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,77.5,24.275,24.231,39.98,0.77,-0.06,10.76,11.24,12.09,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,80,24.3,24.254,40.88,0.61,1.08,11.27,11.79,12.25,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,82.5,24.325,24.278,41.45,0.7,0.16,11.62,12.15,12.98,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,85,24.35,24.301,39.94,0.77,0.62,10.74,11.21,11.81,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,87.5,24.375,24.325,41.71,0.54,0.18,11.75,12.31,13.15,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,90,24.4,24.348,41.19,0.99,0.03,11.5,11.98,12.86,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,92.5,24.425,24.372,42.13,0.77,-1.62,12.04,12.58,14.18,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,95,24.45,24.396,40.55,0.79,-1.24,11.09,11.58,12.92,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,97.5,24.475,24.419,42.36,0.96,-0.81,12.22,12.73,14.01,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,100,24.5,24.443,38.96,0.43,-0.72,10.14,10.63,11.68,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,102.5,24.525,24.466,41.58,0.9,-0.94,11.73,12.23,13.51,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,105,24.55,24.49,39.75,0.64,-1.13,10.61,11.1,12.34,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,107.5,24.575,24.513,40.53,0.72,-1.44,11.07,11.57,12.99,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,110,24.6,24.537,40.87,0.51,-1.92,11.24,11.78,13.41,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,112.5,24.625,24.561,40.74,0.63,-1.85,11.18,11.7,13.29,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,115,24.65,24.584,39.66,0.55,-1.22,10.55,11.05,12.32,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,117.5,24.675,24.608,39.64,0.37,-1.86,10.51,11.04,12.56,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,120,24.7,24.631,38.91,-0.28,-0.71,10.02,10.61,11.65,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,122.5,24.725,24.655,38.38,0.53,-0.22,9.84,10.3,11.14,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,125,24.75,24.678,39.02,0.74,0.93,10.22,10.67,11.13,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,127.5,24.775,24.702,42.09,1.1,1.04,12.07,12.56,13.07,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,130,24.8,24.725,41.05,0.68,1.09,11.37,11.89,12.35,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,132.5,24.825,24.749,39.38,0.59,0.65,10.39,10.88,11.45,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,135,24.85,24.773,40.91,0.69,0.79,11.29,11.81,12.38,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,137.5,24.875,24.796,39.07,0.52,0.13,10.21,10.7,11.44,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,140,24.9,24.82,39.74,0.8,0.23,10.63,11.1,11.83,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,142.5,24.925,24.843,40.22,0.9,0.23,10.91,11.38,12.13,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,145,24.95,24.867,37.67,0.97,2.69,9.51,9.9,9.73,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
382,U1536,A,4,H,1,A,147.5,24.975,24.89,32.37,1.07,-0.69,6.98,7.25,7.98,,,4/10/2019 6:48,QEPRO-QEP02181,SHMSL,SHLF9855221,113653301,,,
