Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth,Depth CSF-B (m),MS,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1537,A,3,H,1,,32.5,12.325,12.312,55.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,35,12.35,12.336,53.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,37.5,12.375,12.36,53.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,40,12.4,12.384,52.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,42.5,12.425,12.408,50,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,45,12.45,12.432,49.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,47.5,12.475,12.456,50,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,50,12.5,12.48,50.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,52.5,12.525,12.504,50.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,55,12.55,12.528,50,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,57.5,12.575,12.552,49,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,60,12.6,12.576,47.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,62.5,12.625,12.6,46.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,65,12.65,12.624,44.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,67.5,12.675,12.648,43.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,70,12.7,12.672,41.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,72.5,12.725,12.696,39.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,75,12.75,12.721,38.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,77.5,12.775,12.745,37.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,80,12.8,12.769,36.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,82.5,12.825,12.793,36.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,85,12.85,12.817,37.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,87.5,12.875,12.841,37,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,90,12.9,12.865,34.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,92.5,12.925,12.889,35,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,95,12.95,12.913,36.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,97.5,12.975,12.937,37,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,100,13,12.961,37.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,102.5,13.025,12.985,34.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,105,13.05,13.009,31.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,107.5,13.075,13.033,27.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,110,13.1,13.057,25.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,112.5,13.125,13.081,27,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,115,13.15,13.105,28.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,117.5,13.175,13.129,30.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,120,13.2,13.153,33.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,122.5,13.225,13.177,37,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,125,13.25,13.201,40,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,127.5,13.275,13.225,42.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,130,13.3,13.249,42.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,132.5,13.325,13.273,43.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,135,13.35,13.297,45.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,137.5,13.375,13.321,45.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,140,13.4,13.345,44,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,142.5,13.425,13.369,40.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,145,13.45,13.393,35.67,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,1,,147.5,13.475,13.417,30.33,4/27/2019 18:23,MS2C-695,WRMSL,SECT9922331,114063951,,,
382,U1537,A,3,H,2,,2.5,13.525,13.465,27.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,5,13.55,13.489,28.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,7.5,13.575,13.513,29.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,10,13.6,13.537,27.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,12.5,13.625,13.561,26.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,15,13.65,13.585,24.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,17.5,13.675,13.609,23.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,20,13.7,13.633,21.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,22.5,13.725,13.657,21.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,25,13.75,13.681,21,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,27.5,13.775,13.705,20.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,30,13.8,13.729,21.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,32.5,13.825,13.753,22,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,35,13.85,13.777,22,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,37.5,13.875,13.801,22,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,40,13.9,13.825,22.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,42.5,13.925,13.849,23.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,45,13.95,13.873,25,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,47.5,13.975,13.897,28.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,50,14,13.921,31,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,52.5,14.025,13.945,33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,55,14.05,13.969,32.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,57.5,14.075,13.993,28.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,60,14.1,14.017,28.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,62.5,14.125,14.041,37.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,65,14.15,14.065,47.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,67.5,14.175,14.089,53.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,70,14.2,14.113,54.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,72.5,14.225,14.137,50.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,75,14.25,14.162,50.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,77.5,14.275,14.186,50,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,80,14.3,14.21,49.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,82.5,14.325,14.234,48,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,85,14.35,14.258,48,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,87.5,14.375,14.282,59.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,90,14.4,14.306,76.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,92.5,14.425,14.33,87,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,95,14.45,14.354,96.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,97.5,14.475,14.378,99,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,100,14.5,14.402,98.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,102.5,14.525,14.426,100.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,105,14.55,14.45,103,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,107.5,14.575,14.474,100.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,110,14.6,14.498,96.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,112.5,14.625,14.522,90.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,115,14.65,14.546,85.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,117.5,14.675,14.57,88.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,120,14.7,14.594,92.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,122.5,14.725,14.618,98.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,125,14.75,14.642,99.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,127.5,14.775,14.666,88.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,130,14.8,14.69,74.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,132.5,14.825,14.714,65,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,135,14.85,14.738,59.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,137.5,14.875,14.762,56,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,140,14.9,14.786,51.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,142.5,14.925,14.81,47.33,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,145,14.95,14.834,42.67,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,2,,147.5,14.975,14.858,38,4/27/2019 18:29,MS2C-695,WRMSL,SECT9922361,114064051,,,
382,U1537,A,3,H,3,,2,15.02,14.901,34,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,4.5,15.045,14.925,34.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,7,15.07,14.949,32.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,9.5,15.095,14.973,30.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,12,15.12,14.997,29,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,14.5,15.145,15.021,30.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,17,15.17,15.045,30.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,19.5,15.195,15.069,31.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,22,15.22,15.093,33.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,24.5,15.245,15.117,36.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,27,15.27,15.141,38,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,29.5,15.295,15.165,38.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,32,15.32,15.189,40,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,34.5,15.345,15.213,44.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,37,15.37,15.237,48.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,39.5,15.395,15.261,49.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,42,15.42,15.285,50.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,44.5,15.445,15.309,51.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,47,15.47,15.334,51,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,49.5,15.495,15.358,49.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,52,15.52,15.382,48,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,54.5,15.545,15.406,48.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,57,15.57,15.43,47.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,59.5,15.595,15.454,45.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,62,15.62,15.478,44.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,64.5,15.645,15.502,42.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,67,15.67,15.526,40.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,69.5,15.695,15.55,39.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,72,15.72,15.574,36.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,74.5,15.745,15.598,33.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,77,15.77,15.622,30,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,79.5,15.795,15.646,30.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,82,15.82,15.67,31.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,84.5,15.845,15.694,33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,87,15.87,15.718,35.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,89.5,15.895,15.742,38.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,92,15.92,15.766,40.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,94.5,15.945,15.79,42.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,97,15.97,15.814,44.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,99.5,15.995,15.838,48,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,102,16.02,15.862,51.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,104.5,16.045,15.886,57,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,107,16.07,15.91,61.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,109.5,16.095,15.934,65,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,112,16.12,15.958,67.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,114.5,16.145,15.982,68,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,117,16.17,16.006,66.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,119.5,16.195,16.03,67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,122,16.22,16.054,67.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,124.5,16.245,16.078,64.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,127,16.27,16.102,59,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,129.5,16.295,16.126,54.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,132,16.32,16.15,51,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,134.5,16.345,16.174,48.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,137,16.37,16.198,51.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,139.5,16.395,16.222,52.67,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,142,16.42,16.246,52,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,144.5,16.445,16.27,51.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,3,,147,16.47,16.294,49.33,4/27/2019 18:35,MS2C-695,WRMSL,SECT9922391,114064111,,,
382,U1537,A,3,H,4,,3.5,16.535,16.357,47.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,6,16.56,16.381,49,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,8.5,16.585,16.405,48,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,11,16.61,16.429,46.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,13.5,16.635,16.453,47.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,16,16.66,16.477,49.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,18.5,16.685,16.501,51,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,21,16.71,16.525,49.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,23.5,16.735,16.549,47,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,26,16.76,16.573,39.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,28.5,16.785,16.597,34.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,31,16.81,16.621,31.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,33.5,16.835,16.645,29,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,36,16.86,16.669,27.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,38.5,16.885,16.693,25,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,41,16.91,16.717,24,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,43.5,16.935,16.741,23.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,46,16.96,16.765,22,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,48.5,16.985,16.789,21.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,51,17.01,16.813,21,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,53.5,17.035,16.837,21.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,56,17.06,16.861,22,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,58.5,17.085,16.885,21.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,61,17.11,16.909,21.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,63.5,17.135,16.933,22,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,66,17.16,16.957,22.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,68.5,17.185,16.981,23,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,71,17.21,17.005,23.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,73.5,17.235,17.029,24.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,76,17.26,17.053,24.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,78.5,17.285,17.077,24.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,81,17.31,17.101,24.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,83.5,17.335,17.125,25,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,86,17.36,17.149,24.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,88.5,17.385,17.173,24,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,91,17.41,17.197,22.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,93.5,17.435,17.221,22,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,96,17.46,17.245,20.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,98.5,17.485,17.269,19.67,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,101,17.51,17.293,18.33,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
382,U1537,A,3,H,4,,103.5,17.535,17.317,18,4/27/2019 18:41,MS2C-695,WRMSL,SECT9922421,114064171,,,
