"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"382","U1536","A","1","F","3","","29.2","3.372","3.350","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","31.7","3.397","3.375","2.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","34.2","3.422","3.400","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","36.7","3.447","3.424","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","39.2","3.472","3.449","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","41.7","3.497","3.474","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","44.2","3.522","3.499","2.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","46.7","3.547","3.524","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","49.2","3.572","3.549","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","51.7","3.597","3.573","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","54.2","3.622","3.598","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","56.7","3.647","3.623","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","59.2","3.672","3.648","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","61.7","3.697","3.673","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","64.2","3.722","3.698","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","66.7","3.747","3.722","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","69.2","3.772","3.747","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","71.7","3.797","3.772","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","74.2","3.822","3.797","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","76.7","3.847","3.822","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","79.2","3.872","3.847","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","81.7","3.897","3.871","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","84.2","3.922","3.896","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","86.7","3.947","3.921","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","89.2","3.972","3.946","3.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","91.7","3.997","3.971","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","94.2","4.022","3.996","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","96.7","4.047","4.020","2.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","99.2","4.072","4.045","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","101.7","4.097","4.070","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","104.2","4.122","4.095","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","106.7","4.147","4.120","2.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","109.2","4.172","4.144","2.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","111.7","4.197","4.169","1.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","114.2","4.222","4.194","2.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","116.7","4.247","4.219","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","119.2","4.272","4.244","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","121.7","4.297","4.269","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","124.2","4.322","4.293","2.67","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","126.7","4.347","4.318","3.00","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","1","F","3","","129.2","4.372","4.343","3.33","2019-04-09 16:01:15","MS2C-695","WRMSL","SECT9853961","113639241","","",""
"382","U1536","A","2","H","1","","2.5","4.525","4.524","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","5.0","4.550","4.548","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","7.5","4.575","4.572","2.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","10.0","4.600","4.596","2.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","12.5","4.625","4.620","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","15.0","4.650","4.644","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","17.5","4.675","4.668","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","20.0","4.700","4.692","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","22.5","4.725","4.716","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","25.0","4.750","4.739","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","27.5","4.775","4.763","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","30.0","4.800","4.787","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","32.5","4.825","4.811","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","35.0","4.850","4.835","1.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","37.5","4.875","4.859","0.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","40.0","4.900","4.883","1.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","42.5","4.925","4.907","0.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","45.0","4.950","4.931","0.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","47.5","4.975","4.955","0.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","50.0","5.000","4.979","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","52.5","5.025","5.003","1.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","55.0","5.050","5.027","1.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","57.5","5.075","5.051","1.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","60.0","5.100","5.075","0.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","62.5","5.125","5.099","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","65.0","5.150","5.123","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","67.5","5.175","5.147","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","70.0","5.200","5.171","1.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","72.5","5.225","5.195","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","75.0","5.250","5.219","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","77.5","5.275","5.242","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","80.0","5.300","5.266","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","82.5","5.325","5.290","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","85.0","5.350","5.314","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","87.5","5.375","5.338","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","90.0","5.400","5.362","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","92.5","5.425","5.386","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","95.0","5.450","5.410","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","97.5","5.475","5.434","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","100.0","5.500","5.458","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","102.5","5.525","5.482","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","105.0","5.550","5.506","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","107.5","5.575","5.530","1.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","110.0","5.600","5.554","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","112.5","5.625","5.578","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","115.0","5.650","5.602","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","117.5","5.675","5.626","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","120.0","5.700","5.650","2.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","122.5","5.725","5.674","2.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","125.0","5.750","5.697","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","127.5","5.775","5.721","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","130.0","5.800","5.745","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","132.5","5.825","5.769","1.67","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","135.0","5.850","5.793","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","137.5","5.875","5.817","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","140.0","5.900","5.841","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","142.5","5.925","5.865","2.33","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","145.0","5.950","5.889","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","1","","147.5","5.975","5.913","2.00","2019-04-09 23:56:56","MS2C-695","WRMSL","SECT9854281","113643321","","",""
"382","U1536","A","2","H","2","","2.2","6.022","5.958","2.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","4.7","6.047","5.982","2.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","7.2","6.072","6.006","2.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","9.7","6.097","6.030","2.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","12.2","6.122","6.054","2.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","14.7","6.147","6.078","2.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","17.2","6.172","6.102","2.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","19.7","6.197","6.126","2.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","22.2","6.222","6.150","3.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","24.7","6.247","6.173","2.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","27.2","6.272","6.197","2.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","29.7","6.297","6.221","3.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","32.2","6.322","6.245","3.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","34.7","6.347","6.269","4.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","37.2","6.372","6.293","3.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","39.7","6.397","6.317","4.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","42.2","6.422","6.341","3.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","44.7","6.447","6.365","3.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","47.2","6.472","6.389","4.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","49.7","6.497","6.413","4.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","52.2","6.522","6.437","3.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","54.7","6.547","6.461","4.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","57.2","6.572","6.485","3.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","59.7","6.597","6.509","2.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","62.2","6.622","6.532","3.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","64.7","6.647","6.556","3.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","67.2","6.672","6.580","3.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","69.7","6.697","6.604","3.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","72.2","6.722","6.628","4.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","74.7","6.747","6.652","5.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","77.2","6.772","6.676","6.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","79.7","6.797","6.700","8.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","82.2","6.822","6.724","11.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","84.7","6.847","6.748","13.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","87.2","6.872","6.772","16.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","89.7","6.897","6.796","20.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","92.2","6.922","6.820","27.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","94.7","6.947","6.844","27.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","97.2","6.972","6.868","17.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","99.7","6.997","6.891","9.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","99.7","6.997","6.891","8.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","102.2","7.022","6.915","3.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","104.7","7.047","6.939","1.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","107.2","7.072","6.963","1.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","109.7","7.097","6.987","0.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","112.2","7.122","7.011","-0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","114.7","7.147","7.035","-0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","117.2","7.172","7.059","0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","119.7","7.197","7.083","0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","122.2","7.222","7.107","0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","124.7","7.247","7.131","0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","127.2","7.272","7.155","0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","129.7","7.297","7.179","0.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","132.2","7.322","7.203","1.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","134.7","7.347","7.227","1.00","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","137.2","7.372","7.250","0.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","139.7","7.397","7.274","0.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","142.2","7.422","7.298","0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","144.7","7.447","7.322","0.67","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","2","","147.2","7.472","7.346","0.33","2019-04-10 00:04:05","MS2C-695","WRMSL","SECT9854311","113643371","","",""
"382","U1536","A","2","H","3","","2.4","7.524","7.396","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","4.9","7.549","7.420","0.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","7.4","7.574","7.444","0.67","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","9.9","7.599","7.468","0.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","12.4","7.624","7.492","0.67","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","14.9","7.649","7.516","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","17.4","7.674","7.540","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","19.9","7.699","7.564","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","22.4","7.724","7.588","0.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","24.9","7.749","7.612","-0.67","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","27.4","7.774","7.635","-0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","29.9","7.799","7.659","0.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","32.4","7.824","7.683","-0.67","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","34.9","7.849","7.707","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","37.4","7.874","7.731","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","39.9","7.899","7.755","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","42.4","7.924","7.779","0.67","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","44.9","7.949","7.803","0.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","47.4","7.974","7.827","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","49.9","7.999","7.851","-0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","52.4","8.024","7.875","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","54.9","8.049","7.899","0.67","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","57.4","8.074","7.923","1.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","59.9","8.099","7.947","1.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","62.4","8.124","7.971","0.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","64.9","8.149","7.995","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","67.4","8.174","8.019","0.67","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","69.9","8.199","8.043","0.00","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","72.4","8.224","8.067","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
"382","U1536","A","2","H","3","","74.9","8.249","8.091","0.33","2019-04-10 00:10:56","MS2C-695","WRMSL","SECT9854341","113643421","","",""
